id_usuario,género,edad,país,tipo_suscripción,tiempo_escucha,canciones_por_día,tasa_de_saltos,tipo_de_dispositivo,anuncios_por_semana,escucha_sin_conexion,cancelo_suscripcion
4483,Otro,43,Canadá,Gratis,201,37,0.19,Web,49,No,No
4484,Masculino,52,Reino Unido,Premium,46,75,0.07,Web,0,Sí,No
4485,Masculino,21,Francia,Familiar,83,67,0.39,Web,0,Sí,Sí
4486,Masculino,55,Australia,Estudiante,98,70,0.07,Computadora,0,Sí,No
4487,Masculino,59,Alemania,Premium,251,21,0.02,Web,0,Sí,No
4488,Masculino,19,Canadá,Premium,241,20,0.03,Móvil,0,Sí,No
4489,Femenino,36,Reino Unido,Gratis,276,29,0.56,Web,47,No,No
4490,Femenino,33,IN,Premium,41,90,0.56,Computadora,0,Sí,No
4491,Otro,57,Alemania,Estudiante,57,42,0.37,Computadora,0,Sí,Sí
4492,Masculino,51,Alemania,Familiar,296,31,0.49,Móvil,0,Sí,No
4493,Masculino,51,PK,Estudiante,223,55,0.42,Computadora,0,Sí,No
4494,Masculino,55,IN,Premium,273,66,0.05,Móvil,0,Sí,Sí
4495,Masculino,30,Australia,Gratis,150,9,0.05,Web,40,No,No
4496,Masculino,41,PK,Gratis,20,84,0.52,Móvil,17,No,Sí
4497,Masculino,54,IN,Estudiante,51,60,0.18,Móvil,0,Sí,No
4498,Femenino,49,IN,Premium,25,6,0.34,Web,0,Sí,No
4499,Masculino,27,Alemania,Gratis,297,18,0.15,Computadora,41,No,No
4500,Femenino,55,Alemania,Estudiante,235,72,0.55,Móvil,0,Sí,No
4501,Masculino,56,Australia,Familiar,117,9,0.56,Web,0,Sí,No
4502,Femenino,45,EE.UU.,Familiar,77,92,0.12,Móvil,0,Sí,No
4503,Femenino,46,PK,Gratis,296,52,0.33,Móvil,31,No,No
4504,Otro,31,IN,Premium,65,51,0.19,Web,0,Sí,No
4505,Femenino,33,PK,Premium,133,11,0.43,Móvil,0,Sí,Sí
4506,Masculino,20,PK,Premium,107,85,0.1,Móvil,0,Sí,No
4507,Femenino,26,EE.UU.,Familiar,75,73,0.5,Web,0,Sí,Sí
4508,Femenino,46,PK,Gratis,225,18,0.0,Web,48,No,No
4509,Otro,31,Reino Unido,Estudiante,147,27,0.24,Computadora,0,Sí,No
4510,Masculino,36,Australia,Gratis,34,24,0.35,Computadora,23,No,No
4511,Masculino,24,Canadá,Premium,267,54,0.02,Móvil,0,Sí,Sí
4512,Otro,51,Reino Unido,Gratis,97,36,0.25,Computadora,10,No,No
4513,Otro,29,IN,Gratis,254,81,0.59,Móvil,27,No,No
4514,Otro,33,EE.UU.,Estudiante,253,30,0.07,Móvil,0,Sí,No
4515,Femenino,46,IN,Premium,182,20,0.47,Computadora,0,Sí,No
4516,Otro,23,IN,Gratis,27,95,0.4,Móvil,47,No,No
4517,Otro,19,Australia,Familiar,51,76,0.04,Computadora,0,Sí,No
4518,Masculino,33,EE.UU.,Premium,149,36,0.32,Móvil,0,Sí,No
4519,Otro,24,Francia,Gratis,271,7,0.12,Computadora,48,No,No
4520,Masculino,16,PK,Premium,289,42,0.15,Móvil,0,Sí,No
4521,Otro,28,Canadá,Estudiante,293,40,0.25,Móvil,0,Sí,No
4522,Femenino,58,EE.UU.,Gratis,257,56,0.25,Móvil,24,No,No
4523,Otro,52,IN,Gratis,63,99,0.41,Computadora,15,No,No
4524,Otro,58,Alemania,Gratis,22,74,0.25,Móvil,20,No,Sí
4525,Masculino,57,PK,Gratis,230,65,0.49,Computadora,15,No,Sí
4526,Otro,18,PK,Premium,155,79,0.32,Móvil,0,Sí,No
4527,Masculino,42,Australia,Familiar,193,24,0.56,Web,0,Sí,No
4528,Femenino,32,Canadá,Familiar,65,88,0.06,Web,0,Sí,No
4529,Masculino,40,Francia,Familiar,29,20,0.57,Web,0,Sí,No
4530,Masculino,53,IN,Familiar,265,14,0.39,Móvil,0,Sí,No
4531,Masculino,25,IN,Premium,43,6,0.09,Computadora,0,Sí,Sí
4532,Femenino,23,Reino Unido,Estudiante,98,33,0.13,Web,0,Sí,No
4533,Masculino,40,Canadá,Gratis,86,18,0.31,Móvil,48,No,No
4534,Otro,25,PK,Estudiante,34,91,0.11,Computadora,0,Sí,No
4535,Otro,49,Australia,Estudiante,113,42,0.32,Computadora,0,Sí,No
4536,Femenino,28,Alemania,Gratis,255,68,0.1,Móvil,45,No,Sí
4537,Otro,59,Canadá,Familiar,38,30,0.15,Web,0,Sí,No
4538,Otro,51,EE.UU.,Premium,209,12,0.27,Computadora,0,Sí,No
4539,Femenino,40,Australia,Gratis,35,43,0.12,Móvil,38,No,No
4540,Otro,19,Reino Unido,Familiar,65,14,0.07,Móvil,0,Sí,No
4541,Masculino,33,Alemania,Gratis,219,55,0.52,Web,7,No,No
4542,Femenino,21,Francia,Premium,103,82,0.37,Web,0,Sí,Sí
4543,Femenino,17,Reino Unido,Gratis,204,6,0.49,Web,44,No,No
4544,Femenino,38,Francia,Gratis,42,31,0.51,Móvil,15,No,No
4545,Masculino,35,IN,Familiar,194,76,0.12,Computadora,0,Sí,No
4546,Femenino,30,Canadá,Familiar,32,35,0.31,Computadora,0,Sí,No
4547,Otro,37,Alemania,Premium,22,91,0.3,Computadora,0,Sí,No
4548,Otro,42,Alemania,Familiar,74,97,0.02,Computadora,0,Sí,No
4549,Masculino,26,Reino Unido,Gratis,233,69,0.42,Computadora,16,No,No
4550,Otro,24,Canadá,Gratis,88,72,0.3,Web,41,No,No
4551,Masculino,45,Australia,Premium,52,74,0.54,Computadora,0,Sí,Sí
4552,Femenino,23,Francia,Estudiante,232,30,0.52,Móvil,0,Sí,No
4553,Otro,56,IN,Estudiante,221,72,0.3,Computadora,0,Sí,No
4554,Otro,39,Reino Unido,Premium,239,39,0.1,Móvil,0,Sí,No
4555,Otro,49,Alemania,Familiar,105,99,0.01,Web,0,Sí,No
4556,Otro,20,IN,Familiar,186,26,0.41,Computadora,0,Sí,No
4557,Femenino,24,Canadá,Premium,205,86,0.21,Móvil,0,Sí,No
4558,Otro,56,Francia,Premium,249,96,0.19,Computadora,0,Sí,Sí
4559,Femenino,23,Reino Unido,Familiar,242,2,0.34,Móvil,0,Sí,No
4560,Femenino,54,Francia,Familiar,108,65,0.26,Web,0,Sí,No
4561,Masculino,19,Alemania,Estudiante,179,61,0.19,Móvil,0,Sí,Sí
4562,Femenino,32,PK,Premium,106,94,0.07,Computadora,0,Sí,No
4563,Otro,31,Francia,Estudiante,11,61,0.0,Web,0,Sí,No
4564,Masculino,32,Francia,Familiar,116,77,0.57,Móvil,0,Sí,No
4565,Otro,29,Reino Unido,Premium,42,51,0.6,Móvil,0,Sí,No
4566,Masculino,36,Reino Unido,Gratis,192,45,0.35,Web,37,No,Sí
4567,Femenino,30,Reino Unido,Familiar,96,10,0.39,Computadora,0,Sí,No
4568,Otro,51,Alemania,Premium,279,13,0.22,Web,0,Sí,Sí
4569,Otro,23,EE.UU.,Familiar,105,15,0.49,Computadora,0,Sí,Sí
4570,Otro,55,PK,Familiar,204,10,0.12,Computadora,0,Sí,No
4571,Masculino,48,PK,Familiar,174,99,0.39,Web,0,Sí,No
4572,Otro,19,Australia,Premium,125,95,0.57,Computadora,0,Sí,Sí
4573,Otro,44,Francia,Gratis,241,42,0.19,Móvil,33,No,Sí
4574,Masculino,59,Alemania,Familiar,195,21,0.54,Computadora,0,Sí,No
4575,Femenino,39,Canadá,Gratis,68,43,0.1,Móvil,5,No,Sí
4576,Masculino,59,Francia,Premium,187,79,0.31,Móvil,0,Sí,Sí
4577,Otro,45,Australia,Familiar,61,95,0.29,Web,0,Sí,Sí
4578,Masculino,39,Canadá,Estudiante,112,53,0.27,Móvil,0,Sí,No
4579,Otro,31,EE.UU.,Premium,103,44,0.52,Computadora,0,Sí,No
4580,Femenino,51,PK,Estudiante,126,22,0.58,Móvil,0,Sí,No
4581,Masculino,18,Reino Unido,Premium,276,22,0.18,Móvil,0,Sí,No
4582,Femenino,58,Alemania,Premium,225,82,0.06,Computadora,0,Sí,No
4583,Femenino,35,Reino Unido,Gratis,227,82,0.59,Computadora,7,No,Sí
4584,Otro,45,EE.UU.,Gratis,181,87,0.57,Móvil,40,No,No
4585,Otro,44,IN,Estudiante,255,74,0.43,Computadora,0,Sí,No
4586,Femenino,20,EE.UU.,Premium,112,45,0.55,Web,0,Sí,No
4587,Femenino,48,Australia,Gratis,29,99,0.4,Computadora,20,No,No
4588,Femenino,50,Francia,Premium,129,25,0.34,Móvil,0,Sí,No
4589,Otro,48,EE.UU.,Gratis,107,6,0.06,Web,45,No,No
4590,Femenino,46,Australia,Premium,281,72,0.11,Web,0,Sí,Sí
4591,Otro,23,Alemania,Familiar,28,87,0.39,Computadora,0,Sí,No
4592,Masculino,40,Alemania,Estudiante,132,39,0.09,Computadora,0,Sí,No
4593,Masculino,27,EE.UU.,Premium,274,17,0.24,Computadora,0,Sí,Sí
4594,Otro,36,Francia,Familiar,205,60,0.43,Móvil,0,Sí,No
4595,Masculino,56,Reino Unido,Estudiante,190,94,0.44,Web,0,Sí,No
4596,Masculino,43,PK,Familiar,163,36,0.28,Computadora,0,Sí,No
4597,Otro,18,Alemania,Estudiante,143,93,0.59,Computadora,0,Sí,No
4598,Masculino,23,Reino Unido,Gratis,20,90,0.01,Web,44,No,Sí
4599,Masculino,55,Francia,Premium,234,75,0.54,Web,0,Sí,No
4600,Femenino,44,Alemania,Familiar,59,6,0.57,Computadora,0,Sí,Sí
4601,Masculino,42,Australia,Familiar,172,28,0.56,Móvil,0,Sí,No
4602,Femenino,17,Francia,Estudiante,206,61,0.1,Móvil,0,Sí,Sí
4603,Otro,36,IN,Premium,226,24,0.08,Computadora,0,Sí,Sí
4604,Femenino,44,Francia,Familiar,41,46,0.25,Móvil,0,Sí,No
4605,Masculino,20,Australia,Estudiante,215,71,0.56,Móvil,0,Sí,No
4606,Otro,55,Reino Unido,Estudiante,108,66,0.35,Web,0,Sí,No
4607,Otro,28,PK,Gratis,108,68,0.0,Computadora,21,No,Sí
4608,Femenino,35,Francia,Premium,283,39,0.12,Móvil,0,Sí,No
4609,Masculino,30,EE.UU.,Familiar,36,6,0.06,Web,0,Sí,Sí
4610,Femenino,59,PK,Estudiante,276,23,0.45,Computadora,0,Sí,Sí
4611,Masculino,47,Francia,Premium,73,59,0.42,Móvil,0,Sí,No
4612,Otro,46,Francia,Gratis,10,41,0.52,Computadora,20,No,Sí
4613,Masculino,37,PK,Familiar,110,38,0.57,Web,0,Sí,Sí
4614,Femenino,52,EE.UU.,Familiar,177,83,0.45,Computadora,0,Sí,No
4615,Otro,23,Alemania,Gratis,155,88,0.34,Web,9,No,No
4616,Femenino,54,Reino Unido,Gratis,33,61,0.59,Móvil,29,No,Sí
4617,Femenino,49,Canadá,Gratis,121,19,0.24,Web,46,No,No
4618,Masculino,53,IN,Familiar,205,60,0.37,Computadora,0,Sí,No
4619,Femenino,29,Francia,Gratis,114,32,0.1,Web,12,No,No
4620,Otro,33,Australia,Familiar,50,79,0.14,Computadora,0,Sí,Sí
4621,Masculino,58,Reino Unido,Premium,145,15,0.32,Web,0,Sí,No
4622,Femenino,47,Australia,Estudiante,137,70,0.1,Móvil,0,Sí,No
4623,Masculino,22,PK,Familiar,265,30,0.36,Móvil,0,Sí,No
4624,Otro,36,Canadá,Gratis,106,30,0.47,Computadora,35,No,No
4625,Otro,40,Alemania,Premium,176,16,0.18,Web,0,Sí,No
4626,Otro,28,Alemania,Familiar,32,92,0.37,Móvil,0,Sí,Sí
4627,Femenino,35,Australia,Estudiante,161,95,0.53,Web,0,Sí,No
4628,Masculino,51,EE.UU.,Premium,85,90,0.33,Web,0,Sí,Sí
4629,Femenino,43,Australia,Premium,216,55,0.5,Móvil,0,Sí,No
4630,Masculino,21,EE.UU.,Estudiante,40,99,0.51,Computadora,0,Sí,Sí
4631,Otro,53,IN,Estudiante,270,7,0.41,Computadora,0,Sí,No
4632,Masculino,57,Australia,Estudiante,237,29,0.56,Móvil,0,Sí,No
4633,Masculino,27,Canadá,Gratis,61,63,0.11,Web,13,No,No
4634,Femenino,34,Canadá,Estudiante,189,94,0.29,Móvil,0,Sí,No
4635,Masculino,47,IN,Gratis,287,80,0.43,Web,24,No,Sí
4636,Masculino,38,EE.UU.,Estudiante,107,80,0.5,Computadora,0,Sí,No
4637,Masculino,21,IN,Gratis,121,15,0.01,Web,17,No,No
4638,Masculino,17,Canadá,Premium,264,61,0.51,Computadora,0,Sí,No
4639,Masculino,52,Reino Unido,Gratis,253,43,0.41,Computadora,43,No,No
4640,Femenino,31,Australia,Gratis,159,52,0.0,Móvil,41,No,Sí
4641,Otro,28,Australia,Gratis,26,36,0.47,Computadora,35,No,No
4642,Femenino,21,Reino Unido,Familiar,40,61,0.06,Computadora,0,Sí,No
4643,Femenino,52,PK,Familiar,64,85,0.17,Móvil,0,Sí,No
4644,Otro,22,IN,Estudiante,241,40,0.31,Móvil,0,Sí,Sí
4645,Femenino,50,EE.UU.,Premium,289,16,0.31,Computadora,0,Sí,No
4646,Otro,23,IN,Familiar,292,74,0.35,Computadora,0,Sí,No
4647,Otro,36,Reino Unido,Premium,226,2,0.13,Móvil,0,Sí,Sí
4648,Otro,46,IN,Gratis,238,29,0.45,Móvil,26,No,No
4649,Femenino,51,PK,Estudiante,128,40,0.41,Computadora,0,Sí,No
4650,Masculino,50,Francia,Gratis,184,30,0.01,Web,39,No,No
4651,Femenino,33,Australia,Estudiante,66,53,0.03,Web,0,Sí,No
4652,Otro,28,IN,Estudiante,53,8,0.53,Web,0,Sí,No
4653,Masculino,44,Alemania,Estudiante,180,39,0.51,Móvil,0,Sí,Sí
4654,Femenino,37,Francia,Premium,110,1,0.05,Computadora,0,Sí,No
4655,Otro,31,Reino Unido,Familiar,212,24,0.44,Móvil,0,Sí,No
4656,Otro,49,Reino Unido,Gratis,78,22,0.48,Móvil,48,No,Sí
4657,Otro,16,EE.UU.,Gratis,278,77,0.47,Computadora,32,No,No
4658,Otro,31,Francia,Gratis,170,16,0.16,Móvil,45,No,Sí
4659,Masculino,44,Canadá,Estudiante,210,29,0.29,Computadora,0,Sí,No
4660,Masculino,48,Reino Unido,Estudiante,99,12,0.57,Computadora,0,Sí,No
4661,Otro,53,Alemania,Premium,65,47,0.43,Computadora,0,Sí,No
4662,Otro,48,EE.UU.,Estudiante,138,38,0.59,Computadora,0,Sí,No
4663,Femenino,47,IN,Premium,47,71,0.43,Computadora,0,Sí,No
4664,Masculino,18,Francia,Familiar,152,57,0.38,Web,0,Sí,No
4665,Femenino,48,Canadá,Familiar,96,86,0.32,Móvil,0,Sí,No
4666,Femenino,22,IN,Familiar,261,32,0.31,Web,0,Sí,No
4667,Masculino,35,Reino Unido,Estudiante,156,63,0.45,Computadora,0,Sí,No
4668,Masculino,42,IN,Gratis,268,64,0.22,Móvil,44,No,No
4669,Femenino,31,Francia,Premium,246,92,0.3,Web,0,Sí,No
4670,Femenino,32,Australia,Estudiante,243,79,0.36,Computadora,0,Sí,Sí
4671,Masculino,37,Alemania,Gratis,218,76,0.44,Computadora,46,No,Sí
4672,Masculino,24,Australia,Familiar,68,27,0.54,Web,0,Sí,No
4673,Otro,19,Alemania,Familiar,16,48,0.45,Computadora,0,Sí,No
4674,Otro,38,Alemania,Estudiante,89,86,0.12,Web,0,Sí,No
4675,Otro,44,Francia,Gratis,11,82,0.37,Móvil,36,No,Sí
4676,Otro,48,Australia,Familiar,169,93,0.15,Web,0,Sí,No
4677,Femenino,56,EE.UU.,Gratis,225,53,0.27,Computadora,47,No,No
4678,Otro,30,Canadá,Estudiante,21,67,0.37,Web,0,Sí,No
4679,Masculino,17,Alemania,Estudiante,164,18,0.13,Móvil,0,Sí,No
4680,Femenino,28,Francia,Gratis,240,28,0.22,Web,16,No,No
4681,Otro,32,EE.UU.,Familiar,58,97,0.27,Móvil,0,Sí,Sí
4682,Otro,24,IN,Familiar,243,64,0.1,Computadora,0,Sí,No
4683,Otro,26,Reino Unido,Estudiante,133,91,0.14,Computadora,0,Sí,Sí
4684,Femenino,22,Australia,Familiar,201,43,0.11,Computadora,0,Sí,No
4685,Otro,27,Alemania,Premium,291,11,0.51,Web,0,Sí,Sí
4686,Femenino,50,Reino Unido,Premium,291,18,0.55,Móvil,0,Sí,No
4687,Masculino,37,Alemania,Estudiante,96,23,0.36,Móvil,0,Sí,No
4688,Masculino,49,Francia,Familiar,34,93,0.37,Móvil,0,Sí,No
4689,Masculino,48,EE.UU.,Estudiante,33,52,0.43,Web,0,Sí,Sí
4690,Femenino,45,Australia,Estudiante,166,59,0.56,Computadora,0,Sí,No
4691,Otro,58,Francia,Familiar,297,56,0.53,Computadora,0,Sí,Sí
4692,Otro,35,EE.UU.,Premium,204,40,0.17,Móvil,0,Sí,No
4693,Masculino,36,Francia,Premium,182,81,0.26,Computadora,0,Sí,No
4694,Femenino,33,IN,Familiar,102,18,0.09,Web,0,Sí,No
4695,Masculino,28,Australia,Premium,119,25,0.52,Móvil,0,Sí,No
4696,Masculino,32,IN,Familiar,274,62,0.51,Móvil,0,Sí,Sí
4697,Masculino,34,IN,Familiar,177,11,0.34,Web,0,Sí,No
4698,Otro,20,Francia,Familiar,163,96,0.11,Móvil,0,Sí,No
4699,Otro,58,Reino Unido,Premium,103,54,0.28,Móvil,0,Sí,Sí
4700,Otro,30,IN,Estudiante,136,16,0.22,Móvil,0,Sí,No
4701,Femenino,33,EE.UU.,Premium,266,45,0.39,Móvil,0,Sí,Sí
4702,Otro,34,Australia,Familiar,29,43,0.53,Web,0,Sí,No
4703,Masculino,20,IN,Gratis,266,36,0.46,Computadora,34,No,No
4704,Femenino,39,PK,Gratis,172,58,0.45,Computadora,12,No,No
4705,Masculino,28,PK,Familiar,33,28,0.18,Web,0,Sí,Sí
4706,Otro,32,Francia,Gratis,110,50,0.01,Móvil,13,No,No
4707,Masculino,48,Canadá,Premium,69,79,0.45,Web,0,Sí,No
4708,Masculino,49,Alemania,Gratis,191,48,0.03,Móvil,36,No,Sí
4709,Masculino,59,Australia,Premium,229,96,0.35,Computadora,0,Sí,No
4710,Otro,21,Australia,Premium,286,5,0.31,Móvil,0,Sí,No
4711,Femenino,18,Alemania,Familiar,158,89,0.26,Computadora,0,Sí,No
4712,Masculino,55,Francia,Estudiante,136,64,0.28,Web,0,Sí,Sí
4713,Otro,48,EE.UU.,Estudiante,102,51,0.36,Web,0,Sí,No
4714,Masculino,17,EE.UU.,Estudiante,227,41,0.47,Computadora,0,Sí,No
4715,Femenino,36,Reino Unido,Premium,40,37,0.52,Móvil,0,Sí,No
4716,Femenino,27,Reino Unido,Gratis,138,40,0.28,Web,27,No,No
4717,Otro,48,Francia,Estudiante,251,11,0.24,Computadora,0,Sí,No
4718,Femenino,20,IN,Premium,174,70,0.32,Móvil,0,Sí,No
4719,Otro,49,IN,Gratis,23,7,0.43,Móvil,40,No,No
4720,Femenino,22,Francia,Estudiante,280,10,0.32,Computadora,0,Sí,No
4721,Otro,54,Francia,Premium,242,23,0.15,Computadora,0,Sí,No
4722,Femenino,55,IN,Premium,28,33,0.23,Web,0,Sí,Sí
4723,Masculino,25,Alemania,Familiar,173,71,0.38,Computadora,0,Sí,No
4724,Femenino,36,Australia,Familiar,108,57,0.35,Computadora,0,Sí,No
4725,Femenino,32,Reino Unido,Gratis,161,20,0.01,Computadora,16,No,Sí
4726,Otro,33,Australia,Estudiante,204,88,0.13,Computadora,0,Sí,No
4727,Otro,58,EE.UU.,Familiar,208,68,0.19,Computadora,0,Sí,Sí
4728,Masculino,32,Alemania,Estudiante,157,43,0.26,Web,0,Sí,No
4729,Masculino,41,Francia,Estudiante,273,57,0.46,Computadora,0,Sí,Sí
4730,Femenino,39,Francia,Gratis,251,3,0.27,Computadora,9,No,Sí
4731,Femenino,29,EE.UU.,Premium,215,38,0.55,Web,0,Sí,Sí
4732,Femenino,42,Francia,Premium,206,47,0.35,Web,0,Sí,No
4733,Masculino,56,Francia,Estudiante,162,29,0.32,Web,0,Sí,Sí
4734,Femenino,29,Alemania,Gratis,254,30,0.4,Móvil,7,No,No
4735,Otro,48,Francia,Gratis,171,56,0.41,Web,20,No,No
4736,Otro,24,Reino Unido,Premium,131,38,0.27,Móvil,0,Sí,No
4737,Otro,44,Australia,Estudiante,250,21,0.48,Computadora,0,Sí,No
4738,Masculino,21,Francia,Gratis,37,55,0.29,Web,36,No,No
4739,Masculino,44,Alemania,Premium,263,36,0.14,Móvil,0,Sí,No
4740,Femenino,25,EE.UU.,Familiar,123,20,0.2,Computadora,0,Sí,Sí
4741,Masculino,56,EE.UU.,Premium,294,99,0.01,Computadora,0,Sí,No
4742,Otro,46,PK,Estudiante,150,77,0.5,Móvil,0,Sí,No
4743,Masculino,47,Francia,Familiar,248,23,0.35,Computadora,0,Sí,No
4744,Femenino,18,EE.UU.,Premium,221,99,0.15,Web,0,Sí,No
4745,Femenino,21,Alemania,Gratis,167,48,0.21,Web,32,No,No
4746,Masculino,56,Francia,Gratis,242,85,0.1,Móvil,21,No,No
4747,Femenino,56,Canadá,Estudiante,295,26,0.53,Móvil,0,Sí,No
4748,Masculino,21,Francia,Premium,282,21,0.02,Web,0,Sí,No
4749,Femenino,48,Australia,Gratis,31,46,0.08,Web,47,No,Sí
4750,Femenino,59,PK,Estudiante,71,45,0.22,Web,0,Sí,No
4751,Femenino,37,Australia,Estudiante,10,90,0.09,Computadora,0,Sí,No
4752,Femenino,44,PK,Premium,269,9,0.44,Móvil,0,Sí,No
4753,Otro,20,EE.UU.,Premium,105,80,0.4,Móvil,0,Sí,No
4754,Otro,50,Alemania,Estudiante,98,4,0.52,Móvil,0,Sí,No
4755,Femenino,22,Reino Unido,Gratis,97,62,0.33,Web,45,No,Sí
4756,Masculino,47,Canadá,Gratis,52,43,0.04,Computadora,48,No,No
4757,Femenino,37,PK,Gratis,242,23,0.56,Web,21,No,No
4758,Femenino,48,Alemania,Gratis,44,56,0.5,Computadora,26,No,No
4759,Masculino,22,Australia,Gratis,180,23,0.0,Móvil,9,No,No
4760,Femenino,58,Canadá,Gratis,255,90,0.0,Móvil,8,No,No
4761,Masculino,32,IN,Familiar,65,25,0.02,Web,0,Sí,Sí
4762,Masculino,21,Francia,Estudiante,131,55,0.21,Web,0,Sí,No
4763,Otro,28,Australia,Familiar,98,25,0.59,Computadora,0,Sí,Sí
4764,Masculino,46,IN,Gratis,116,10,0.54,Móvil,20,No,Sí
4765,Otro,43,Australia,Estudiante,256,4,0.42,Computadora,0,Sí,No
4766,Masculino,22,Canadá,Familiar,169,41,0.47,Móvil,0,Sí,No
4767,Femenino,58,IN,Estudiante,99,12,0.51,Móvil,0,Sí,Sí
4768,Otro,16,Alemania,Familiar,110,24,0.45,Móvil,0,Sí,No
4769,Femenino,55,Australia,Estudiante,178,86,0.24,Web,0,Sí,No
4770,Otro,47,Alemania,Gratis,104,39,0.21,Computadora,13,No,No
4771,Otro,31,Francia,Estudiante,79,57,0.47,Web,0,Sí,No
4772,Femenino,58,PK,Familiar,70,54,0.1,Móvil,0,Sí,Sí
4773,Femenino,44,Alemania,Familiar,199,90,0.53,Computadora,0,Sí,No
4774,Femenino,37,PK,Estudiante,262,30,0.42,Computadora,0,Sí,No
4775,Masculino,23,Alemania,Estudiante,294,27,0.37,Computadora,0,Sí,Sí
4776,Femenino,50,Canadá,Gratis,74,80,0.59,Computadora,25,No,No
4777,Otro,47,IN,Familiar,45,95,0.43,Web,0,Sí,No
4778,Masculino,50,Australia,Premium,131,27,0.57,Web,0,Sí,No
4779,Femenino,43,PK,Premium,165,14,0.06,Computadora,0,Sí,Sí
4780,Otro,46,IN,Familiar,27,26,0.22,Computadora,0,Sí,No
4781,Masculino,36,Francia,Premium,199,97,0.52,Computadora,0,Sí,No
4782,Masculino,41,PK,Estudiante,107,59,0.4,Computadora,0,Sí,No
4783,Femenino,39,Canadá,Estudiante,49,84,0.3,Web,0,Sí,No
4784,Masculino,50,PK,Premium,265,77,0.44,Móvil,0,Sí,No
4785,Femenino,22,EE.UU.,Estudiante,106,76,0.07,Computadora,0,Sí,No
4786,Otro,49,EE.UU.,Estudiante,103,34,0.18,Web,0,Sí,No
4787,Otro,59,IN,Gratis,224,92,0.36,Web,10,No,No
4788,Femenino,57,Alemania,Familiar,243,42,0.32,Computadora,0,Sí,No
4789,Masculino,34,Australia,Gratis,17,82,0.48,Computadora,19,No,No
4790,Otro,51,Reino Unido,Premium,173,61,0.35,Web,0,Sí,Sí
4791,Otro,46,Francia,Premium,97,56,0.26,Computadora,0,Sí,No
4792,Masculino,22,Francia,Gratis,162,44,0.01,Móvil,15,No,No
4793,Otro,52,Alemania,Gratis,147,9,0.11,Web,21,No,No
4794,Femenino,50,EE.UU.,Estudiante,27,55,0.08,Móvil,0,Sí,No
4795,Masculino,27,EE.UU.,Gratis,88,52,0.1,Web,10,No,No
4796,Masculino,38,Canadá,Estudiante,294,55,0.31,Computadora,0,Sí,No
4797,Masculino,59,Australia,Familiar,235,46,0.3,Móvil,0,Sí,Sí
4798,Otro,45,Australia,Estudiante,296,5,0.39,Móvil,0,Sí,Sí
4799,Otro,31,Reino Unido,Premium,249,86,0.57,Web,0,Sí,No
4800,Masculino,22,PK,Familiar,197,85,0.03,Móvil,0,Sí,No
4801,Otro,24,PK,Premium,221,67,0.58,Móvil,0,Sí,No
4802,Femenino,44,Francia,Gratis,46,20,0.23,Computadora,32,No,No
4803,Femenino,59,EE.UU.,Estudiante,18,95,0.46,Computadora,0,Sí,No
4804,Otro,34,Francia,Premium,105,24,0.58,Móvil,0,Sí,No
4805,Masculino,28,EE.UU.,Estudiante,256,84,0.21,Móvil,0,Sí,No
4806,Otro,40,Reino Unido,Gratis,253,55,0.09,Web,25,No,No
4807,Femenino,33,Canadá,Gratis,27,66,0.4,Computadora,28,No,Sí
4808,Otro,27,Francia,Estudiante,224,88,0.01,Móvil,0,Sí,No
4809,Otro,56,Alemania,Estudiante,24,29,0.16,Web,0,Sí,No
4810,Masculino,26,EE.UU.,Gratis,102,2,0.04,Computadora,19,No,No
4811,Femenino,54,Francia,Premium,231,41,0.15,Móvil,0,Sí,No
4812,Femenino,32,Australia,Familiar,275,95,0.1,Web,0,Sí,No
4813,Femenino,26,PK,Gratis,70,7,0.5,Computadora,30,No,No
4814,Masculino,45,Australia,Gratis,247,79,0.06,Web,13,No,No
4815,Femenino,58,Canadá,Gratis,290,49,0.14,Móvil,44,No,Sí
4816,Masculino,32,PK,Familiar,50,80,0.07,Computadora,0,Sí,No
4817,Masculino,40,Francia,Familiar,50,39,0.2,Móvil,0,Sí,No
4818,Otro,44,Alemania,Estudiante,254,33,0.04,Web,0,Sí,Sí
4819,Masculino,17,Reino Unido,Estudiante,166,53,0.32,Computadora,0,Sí,No
4820,Otro,29,Canadá,Gratis,262,28,0.4,Computadora,9,No,No
4821,Femenino,47,Francia,Premium,208,48,0.38,Móvil,0,Sí,Sí
4822,Femenino,24,Reino Unido,Familiar,36,47,0.08,Computadora,0,Sí,No
4823,Masculino,59,Australia,Estudiante,207,9,0.06,Móvil,0,Sí,No
4824,Otro,21,Canadá,Gratis,281,84,0.34,Móvil,5,No,No
4825,Femenino,17,Francia,Estudiante,50,19,0.32,Computadora,0,Sí,No
4826,Masculino,42,Reino Unido,Estudiante,80,71,0.34,Computadora,0,Sí,Sí
4827,Femenino,24,IN,Premium,17,88,0.0,Computadora,0,Sí,No
4828,Masculino,28,PK,Familiar,267,64,0.02,Computadora,0,Sí,Sí
4829,Femenino,26,Francia,Familiar,126,41,0.2,Móvil,0,Sí,No
4830,Masculino,50,IN,Gratis,53,5,0.36,Móvil,11,No,Sí
4831,Masculino,21,EE.UU.,Gratis,113,70,0.07,Web,9,No,No
